代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,量比,今开,最高,最低,昨收,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,市盈率动,市盈率TTM,市盈率静,市净率,每股收益,每股净资产,每股公积金,每股未分配利润,加权净资产收益率,毛利率,资产负债率,营业收入,营业收入同比增长,归属净利润,归属净利润同比增长,报告期,总股本,已流通股份,总市值,流通市值,所处行业,上市时间
688598,金博股份,23.81,-1.04,-0.25,26455.0,63387545.0,2.29,1.3,0.8,23.88,24.24,23.69,24.06,-0.25,-0.21,-19.53,13.06,-14.21,-5.75,-5.96,0.95,-0.418839952,24.946741194,21.600400509182,1.870733945433,-1.67,-9.0817225467,16.477470748000002,159629727.79,-20.9886227076,-85509491.77,-56.32561152886,2025-03-31,204157916.0,204157916.0,4860999980.0,4860999980.0,光伏设备,2020-05-18
688597,煜邦电力,10.92,0.46,0.05,23214.0,25304167.0,2.12,0.94,0.84,10.86,11.01,10.78,10.87,0.0,0.0,-1.89,12.23,125.42,21.66,24.24,3.36,0.02176621,3.251966992,1.244740185389,1.510773771304,0.54,35.9014982514,52.547519522,137156077.29,43.814912593,5378460.56,168.080625489349,2025-03-31,247101384.0,247101384.0,2698347113.0,2698347113.0,电网设备,2021-06-17
688596,正帆科技,35.0,0.37,0.13,25000.0,87168156.0,1.66,0.86,1.0,34.87,35.1,34.52,34.87,0.06,0.06,-12.1,-1.55,74.25,19.03,19.37,2.84,0.117839821,12.325811187,6.18284186327,5.015967231106,0.98,26.4048098225,63.9396261726,676712726.17,14.943581849,34423046.89,38.22921363945,2025-03-31,292117270.0,292117270.0,10224104450.0,10224104450.0,专用设备,2020-08-20
688595,芯海科技,36.68,-0.78,-0.29,30885.0,112680125.0,2.33,2.17,1.15,36.9,36.99,36.13,36.97,-0.14,-0.05,-15.35,11.83,-54.33,-32.35,-30.22,7.77,-0.168773226,4.723132131,5.400663491994,-1.006573026988,-2.71,37.191193611,53.5297527399,158383617.52,4.6644744794,-24037626.66,32.151451539385,2025-03-31,142425592.0,142425592.0,5224170715.0,5224170715.0,半导体,2020-09-28
688593,新相微,15.74,-0.44,-0.07,29357.0,46082918.0,2.15,0.91,1.08,15.94,15.94,15.6,15.81,0.06,0.13,-31.33,-13.99,827.52,327.54,857.71,4.67,0.004755159,3.37326196,2.043468863381,0.375361084722,0.14,14.4431809018,15.2330501004,150323823.8,49.9546609919,2185135.59,119.060063468742,2025-03-31,459529412.0,322681723.0,7232992945.0,5079010320.0,半导体,2023-06-01
688592,司南导航,47.64,-1.69,-0.82,21172.0,101707215.0,4.79,7.27,0.8,48.05,49.47,47.15,48.46,-0.25,-0.23,13.02,27.38,-71.31,-81.5,-89.6,3.17,-0.16701963,15.020329892,13.032809902671,1.248067247104,-1.1,52.1632973847,25.7005825124,43825971.95,13.322727175,-10381940.21,-46.239472357733,2025-03-31,62160000.0,29122353.0,2961302400.0,1387388897.0,计算机设备,2023-08-16
688591,泰凌微,36.35,2.19,0.78,61713.0,222986477.0,4.72,3.72,1.48,35.55,36.93,35.25,35.57,-0.22,-0.25,-0.38,15.76,61.26,63.63,89.84,3.64,0.148341849,9.974944045,8.441964392431,0.804555151794,1.51,50.046616993,4.7058468812,230046348.02,42.4658190107,35712341.35,910.554443513925,2025-03-31,240743536.0,166037356.0,8751027534.0,6035457891.0,半导体,2023-08-25
688590,新致软件,22.45,-0.13,-0.03,64896.0,144759947.0,5.87,2.47,0.87,22.48,23.18,21.86,22.48,0.22,0.13,-9.29,40.05,93.81,678.11,729.29,4.19,0.059826468,5.352428728,2.963258527936,1.383533075599,1.08,29.9826909894,49.1257286146,434173272.66,0.2137757876,15727920.77,4.039975691329,2025-03-31,262892348.0,262892348.0,5901933213.0,5901933213.0,软件开发,2020-12-07
688589,DR力合微,20.81,0.14,0.03,16973.0,35205850.0,1.4,1.17,1.09,20.89,20.89,20.6,20.78,0.05,0.29,-14.61,-7.8,60.04,41.11,35.86,3.19,0.086653321,6.529716868,3.396452849689,1.883745090409,1.17,47.2936606893,28.1267337516,97787703.1,-24.6984095363,12593180.73,-46.082802992334,2025-03-31,145328310.0,145328310.0,3024282131.0,3024282131.0,半导体,2020-07-22
688588,凌志软件,13.74,-1.01,-0.14,50553.0,69544984.0,1.95,1.26,0.6,13.89,13.93,13.66,13.88,-0.07,-0.07,-1.65,-0.43,20.97,27.53,44.22,4.17,0.163818222,3.293639694,0.877331456984,1.411350234134,5.1,27.0892698569,26.9192447818,252251585.41,-5.8813466326,65528927.4,766.735800218778,2025-03-31,400010003.0,400010003.0,5496137441.0,5496137441.0,软件开发,2020-05-11
688586,江航装备,10.26,0.2,0.02,67450.0,69347403.0,1.56,0.85,0.83,10.28,10.37,10.21,10.24,0.1,0.0,3.22,8.23,101.37,96.03,64.75,3.32,0.025303775,3.090215796,1.198801088253,0.733556061391,0.86,27.8148876376,31.1113486041,210187624.13,-31.9608811237,20023868.3,-67.103056187335,2025-03-31,791339156.0,791339156.0,8119139741.0,8119139741.0,航天航空,2020-07-31
688585,上纬新材,7.43,0.27,0.02,14499.0,10740503.0,1.75,0.36,0.82,7.41,7.46,7.33,7.41,0.0,-0.27,-0.67,12.07,33.23,32.3,33.79,2.36,0.055906623,3.152793027,0.804463480804,1.172651176539,1.77,15.0882827396,36.7875640972,369095560.98,10.6541349009,22550592.23,22.262113757051,2025-03-31,403361728.0,403361728.0,2996977639.0,2996977639.0,塑料制品,2020-09-28
688584,上海合晶,18.06,0.22,0.04,32608.0,58536583.0,2.05,0.96,0.71,18.1,18.18,17.81,18.02,-0.17,-0.17,-1.1,-7.67,156.42,98.73,99.5,2.89,0.02886376,6.258255279,3.991675174915,1.178548057282,0.46,23.5262666828,8.0007296118,280141231.92,12.4729345064,19207629.92,5.150703287024,2025-03-31,665458353.0,339788393.0,12018177855.0,6136578378.0,半导体,2024-02-08
688583,思看科技,105.13,-1.35,-1.44,2306.0,24308874.0,1.9,1.8,0.49,106.88,106.88,104.86,106.57,-0.13,-0.15,-2.39,214.2,66.26,57.08,59.31,6.23,0.396684631,16.881884616,11.088421442794,4.415413150588,2.78,76.1735380603,9.593981991,87108976.87,26.3768091866,26974554.94,21.23205005393,2025-03-31,68000000.0,12780347.0,7148840000.0,1343597880.0,仪器仪表,2025-01-15
688582,芯动联科,70.5,-0.56,-0.4,47982.0,338435051.0,2.62,1.94,0.87,70.82,71.68,69.82,70.9,-0.14,-0.01,4.94,40.75,159.18,105.36,127.15,12.89,0.11072117,5.467414453,3.480139274118,0.828477756697,1.89,83.924921524,6.2674111177,87892732.91,291.7733394285,44367706.9,2869.16672140896,2025-03-31,400715660.0,246987260.0,28250454030.0,17412601830.0,电子元件,2023-06-30
688581,安杰思,63.73,-0.33,-0.21,3888.0,24765729.0,1.25,0.94,0.79,63.94,64.1,63.3,63.94,0.0,0.09,-11.96,6.77,22.94,17.38,17.59,2.1,0.69460482,30.305429323,21.311956816497,7.873995164462,2.32,70.6813448988,4.0116538115,128599967.29,15.2728435147,56248260.62,6.568855899341,2025-03-31,80978794.0,41416416.0,5160778542.0,2639468192.0,医疗器械,2023-05-19
688580,伟思医疗,44.63,-2.26,-1.03,17066.0,75859670.0,5.34,1.78,0.75,45.69,46.15,43.71,45.66,0.0,0.0,26.07,59.91,32.17,37.68,41.92,2.57,0.346868835,17.354899756,11.099712239226,4.780598853907,2.02,66.6523682511,8.4725563159,95912701.63,9.4015439005,33220075.05,52.713836684017,2025-03-31,95771288.0,95771288.0,4274272583.0,4274272583.0,医疗器械,2020-07-21
688579,山大地纬,10.19,-0.97,-0.1,41396.0,42226221.0,2.24,1.03,0.42,10.36,10.36,10.13,10.29,-0.1,0.1,-8.36,10.88,192.64,74.63,63.61,2.96,0.013223949,3.447198279,1.236360349816,1.046273515962,0.38,52.7015487209,18.2884772616,89742349.87,-18.4700356712,5289711.83,-64.126353486303,2025-03-31,400010000.0,400010000.0,4076101900.0,4076101900.0,软件开发,2020-07-17
688578,艾力斯,94.3,-0.19,-0.18,37259.0,349063604.0,2.68,0.83,0.66,94.95,95.18,92.65,94.48,-0.03,-0.21,14.47,58.49,25.84,27.66,29.68,7.78,0.91221653,12.127102759,7.247103896111,3.202799460578,7.43,96.7419054438,9.5831313433,1098374566.26,47.8623797897,410497438.67,34.12645193906,2025-03-31,450000000.0,450000000.0,42435000000.0,42435000000.0,化学制药,2020-12-02
688577,浙海德曼,63.8,1.84,1.15,7623.0,48589510.0,3.03,0.96,1.2,62.58,64.48,62.58,62.65,0.16,0.31,13.77,62.84,597.13,201.74,196.33,5.24,0.026711142,12.178916674,7.982746720626,2.358547065823,0.21,22.7860121005,39.9057601865,142187890.83,-13.961263471,2123149.05,-24.584580342884,2025-03-31,79485521.0,79485521.0,5071176240.0,5071176240.0,通用设备,2020-09-16
688576,西山科技,63.54,0.24,0.15,2260.0,14349113.0,0.87,1.04,1.09,63.49,63.8,63.25,63.39,0.09,0.09,-5.35,2.52,62.98,34.31,29.3,1.67,0.252237473,38.025247672,33.586724555528,5.129492935394,0.66,67.6430373703,6.8931371824,65877143.55,-11.2025823794,11476820.16,-55.658212431178,2025-03-31,45500060.0,21792239.0,2891073812.0,1384678866.0,医疗器械,2023-06-06
688575,亚辉龙,15.12,-0.72,-0.11,29276.0,44307738.0,1.58,0.51,0.92,15.32,15.32,15.08,15.23,-0.07,-0.13,-12.14,-4.3,212.48,35.11,28.6,3.11,0.017790177,4.859358158,0.847235772688,2.583017542391,0.37,59.4893086714,37.242968254,417808388.45,-3.1331973185,10147993.57,-84.632306635544,2025-03-31,570426800.0,570426800.0,8624853216.0,8624853216.0,医疗器械,2021-05-17
688573,信宇人,20.8,4.21,0.84,59350.0,123860120.0,7.41,11.41,2.13,20.01,21.49,20.01,19.96,0.0,0.0,1.22,33.42,-19.65,-33.54,-32.14,2.65,-0.264594334,7.840396744,8.017143407823,-0.540684559142,-3.26,9.4172991777,63.5667876212,54919491.06,3.9383146322,-25865257.17,9.270081934086,2025-03-31,97754388.0,51994296.0,2033291270.0,1081481357.0,电池,2023-08-17
688571,杭华股份,7.41,1.93,0.14,39291.0,28978971.0,2.75,0.94,1.63,7.28,7.46,7.26,7.27,0.0,0.14,-4.39,10.43,27.48,22.04,22.39,2.08,0.067424619,3.560168805,1.264734428443,1.151886376859,1.81,24.1360566783,21.0428634733,282824548.93,0.1368078669,28327004.03,8.530016899037,2025-03-31,420128500.0,420128500.0,3113152185.0,3113152185.0,化学制品,2020-12-11
688570,天玛智控,19.3,-1.98,-0.39,10337.0,20128566.0,2.03,0.55,0.95,19.68,19.68,19.28,19.69,0.05,0.0,-16.95,2.22,38.87,28.53,24.61,1.96,0.12411861,9.829154439,6.436000784203,2.01552113739,1.23,39.9783879454,24.4417107818,331452771.41,-29.3270492438,53743357.95,-46.497234068979,2025-03-31,433000000.0,188200000.0,8356900000.0,3632260000.0,软件开发,2023-06-05
688569,铁科轨道,21.14,0.14,0.03,11219.0,23650449.0,1.42,0.53,1.01,21.19,21.23,20.93,21.11,-0.09,-0.05,3.07,1.25,51.24,24.59,20.78,1.59,0.103143263,13.274365599,5.487376590747,6.156778187013,0.76,44.8140562668,12.3076945321,204534052.83,-38.5839444362,21728850.74,-60.463545361645,2025-03-31,210666700.0,210666700.0,4453494038.0,4453494038.0,交运设备,2020-08-31
688568,中科星图,33.82,-0.21,-0.07,75871.0,257129595.0,2.12,0.94,0.57,33.9,34.35,33.63,33.89,0.0,0.03,-12.52,-1.0,329.45,73.89,77.85,7.22,0.025664148,4.682970411,2.240246634389,1.370604390678,0.54,49.1220257114,43.3467171613,504334589.59,20.4807842883,20776555.9,970.998330393536,2025-03-31,809555636.0,809555636.0,27379171610.0,27379171610.0,互联网服务,2020-07-08
688567,孚能科技,13.2,0.53,0.07,82424.0,109159995.0,1.9,0.67,1.13,13.13,13.38,13.13,13.13,-0.08,-0.15,-15.65,13.79,-26.45,-60.36,-48.58,1.65,-0.124777433,7.991456102,10.579484451733,-3.6391100189,-1.55,11.963760674,63.3713422469,2325244673.15,-20.4830437737,-152490985.19,29.823432787553,2025-03-31,1222103885.0,1222103885.0,16131771282.0,16131771282.0,电池,2020-07-17
688566,吉贝尔,27.09,0.15,0.04,13706.0,36883107.0,1.85,0.69,0.45,26.98,27.2,26.7,27.05,0.37,0.37,19.39,20.94,27.27,24.97,24.63,2.41,0.248357846,11.263630712,6.515704101319,3.247926610608,2.18,89.5749140536,9.661778408,201801149.44,3.8972463252,49530219.96,-5.679843840015,2025-03-31,199430865.0,199430865.0,5402582133.0,5402582133.0,化学制药,2020-05-18
688565,力源科技,8.17,0.86,0.07,20434.0,16631426.0,1.98,1.36,0.58,8.16,8.22,8.06,8.1,0.0,0.0,18.75,41.84,107.48,253.06,488.92,2.53,0.019003489,3.229332277,1.881024570168,0.289461064677,0.59,18.7124503294,45.8941607946,49945726.11,0.6527694159,2887334.97,454.204174038003,2025-03-31,151937100.0,149730000.0,1241326107.0,1223294100.0,环保行业,2021-05-13
688563,航材股份,53.78,-0.43,-0.23,11597.0,62556602.0,1.2,1.01,0.73,53.98,54.35,53.7,54.01,-0.04,-0.04,1.89,-3.17,44.91,42.63,41.65,2.34,0.299356983,23.02445525,18.818267167333,2.791157320978,1.29,29.50785577,13.2969928882,652886115.69,-3.7912618745,134710642.3,-9.052754859372,2025-03-31,450000000.0,115188993.0,24201000000.0,6194864044.0,航天航空,2023-07-19
688562,航天软件,17.3,-0.23,-0.04,22085.0,38202788.0,1.9,1.28,0.83,17.33,17.55,17.22,17.34,-0.06,-0.06,-1.42,8.74,-38.84,-65.68,-84.25,4.09,-0.111354156,4.23109781,3.429678946675,-0.2115169987,-2.6,31.3188713276,43.0624397707,66103148.94,-16.3068373448,-44541662.28,-108.98141491365,2025-03-31,400000000.0,173020000.0,6920000000.0,2993246000.0,互联网服务,2023-05-24
688561,奇安信-U,32.33,1.0,0.32,59090.0,190363414.0,3.72,0.86,1.01,32.25,32.89,31.7,32.01,0.0,0.06,-18.44,20.5,-13.26,-16.82,-16.06,2.65,-0.609604314,12.180936122,18.232034807498,-6.889348868949,-4.88,53.7855250204,41.981547023,686081196.14,-2.6485229932,-417684036.61,13.033589509142,2025-03-31,685172377.0,685172377.0,22151622948.0,22151622948.0,软件开发,2020-07-22
688560,明冠新材,12.96,0.78,0.1,12998.0,16812748.0,1.94,0.65,0.7,12.89,13.05,12.8,12.86,-0.08,0.0,-12.55,1.33,-28.15,-26.57,-38.89,0.96,-0.115108199,13.500599234,11.565395037716,1.913448959339,-0.85,0.3315750716,6.0313334883,173615005.88,-46.9418770549,-23171501.27,-392.221261136774,2025-03-31,201301918.0,201301918.0,2608872857.0,2608872857.0,光伏设备,2020-12-24
688559,海目星,29.06,1.79,0.51,40985.0,119788028.0,5.04,1.66,1.88,28.56,29.94,28.5,28.55,-0.03,0.0,-12.36,-15.52,-9.49,-18.22,-43.95,2.36,-0.765606086,12.335716052,8.738824288071,2.837156802063,-6.02,17.5602169855,74.3372828095,538906533.66,-48.5757999791,-188801982.52,-556.464775960355,2025-03-31,246604600.0,246604600.0,7166329676.0,7166329676.0,专用设备,2020-09-09
688558,国盛智科,24.46,0.12,0.03,6763.0,16488920.0,1.31,0.51,0.83,24.46,24.55,24.23,24.43,-0.12,-0.12,-3.51,17.88,23.31,23.73,25.23,2.03,0.262375511,12.057163212,5.177608775455,5.419388203182,2.1,24.7028035519,21.2061375627,286121000.28,16.4805415428,34633567.42,30.430620399624,2025-03-31,132000000.0,132000000.0,3228720000.0,3228720000.0,通用设备,2020-06-30
688557,兰剑智能,29.4,-4.23,-1.3,39035.0,115762744.0,5.9,3.82,0.76,30.76,30.92,29.11,30.7,-0.44,-0.14,17.65,53.36,456.69,24.13,26.81,2.57,0.016094071,11.450354508,5.716792152922,4.301881049601,0.14,27.823602251,38.1180725075,177281127.53,147.085502564,1644942.52,115.178346521017,2025-03-31,102207980.0,102207980.0,3004914612.0,3004914612.0,通用设备,2020-12-02
688556,高测股份,9.48,-0.42,-0.04,38293.0,36266247.0,1.47,0.7,0.6,9.55,9.57,9.43,9.52,0.0,0.11,-9.2,-15.21,-17.48,-15.71,-117.2,1.49,-0.135596144,6.374888741,2.313220402749,2.739295303253,-2.03,6.8869518401,52.2984558541,685788649.85,-51.7049208417,-74139768.85,-135.029076268815,2025-03-31,546769006.0,546769006.0,5183370177.0,5183370177.0,光伏设备,2020-08-07
688555,退市泽达,,,,,,,0.0,,,,,1.12,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,2020-06-23
688553,汇宇制药-W,16.09,-1.59,-0.26,62046.0,100324899.0,3.73,1.81,0.69,16.27,16.55,15.94,16.35,0.0,0.0,-1.83,5.86,-66.49,26.9,20.95,1.81,-0.060496896,8.870620051,5.871802880595,1.729839237181,-0.65,83.6191952798,20.2720191399,239052524.64,-1.4639745733,-25626485.3,-155.186789644137,2025-03-31,423600000.0,343539725.0,6815724000.0,5527554175.0,化学制药,2021-10-26
688552,航天南湖,33.47,-2.96,-1.02,170018.0,595349172.0,8.81,19.58,1.36,34.36,36.4,33.36,34.49,-0.06,0.21,68.19,100.42,49.86,-2057.71,-144.28,4.32,0.167827996,7.749856797,4.827404989563,1.595850226035,2.19,27.5484489418,17.921116966,358044747.16,1201.5750212886,56599655.95,450.480485938178,2025-03-31,337248000.0,86827551.0,11287690560.0,2906118132.0,通信设备,2023-05-18
688551,科威尔,29.6,-0.84,-0.25,7863.0,23243484.0,2.18,0.94,0.71,29.71,29.98,29.33,29.85,-0.03,0.07,-1.1,5.75,30.51,48.69,50.74,1.94,0.242566948,15.232790832,11.452830364735,2.517342419819,1.56,37.603527755,23.5534891009,107063922.12,-3.6435840541,20392775.32,11.2646409844,2025-03-31,84070709.0,84070709.0,2488492986.0,2488492986.0,电源设备,2020-09-10
688550,瑞联新材,41.99,-2.78,-1.2,46215.0,195134603.0,3.84,2.69,0.93,43.0,43.26,41.6,43.19,0.12,0.19,20.66,36.78,39.59,27.48,28.71,2.44,0.265134991,17.204878409,11.188402844699,4.544276192322,1.5,42.4806976927,10.8046414012,343971618.35,4.8290966924,45631603.32,32.90419034469,2025-03-31,172107058.0,172107058.0,7226775365.0,7226775365.0,电子化学品,2020-09-02
688549,中巨芯-U,7.49,0.13,0.01,103830.0,77473745.0,1.47,1.8,0.54,7.42,7.53,7.42,7.48,-0.13,-0.13,-13.51,-12.09,-2336.7,8863.67,1104.8,3.65,-0.000801345,2.050634997,1.018504781815,0.016783549648,-0.04,8.0830136222,21.903808914,270535114.03,15.7881902614,-1183807.57,-115.611252644493,2025-03-31,1477276000.0,577735989.0,11064797240.0,4327242558.0,电子化学品,2023-09-08
688548,广钢气体,9.93,-0.4,-0.04,36689.0,36560170.0,1.6,0.54,0.58,9.94,10.05,9.89,9.97,0.0,0.0,-10.38,-1.39,58.03,55.22,52.84,2.23,0.042777525,4.458147138,2.636913270255,0.753397967831,0.96,25.7532149231,29.0755356326,548339548.06,18.9526803507,56440603.84,-15.953160265145,2025-03-31,1319398521.0,681313514.0,13101627314.0,6765443194.0,电子化学品,2023-08-15
688545,兴福电子,27.0,-0.92,-0.25,18883.0,51126879.0,1.28,2.76,0.82,27.3,27.3,26.95,27.25,-0.07,-0.11,-2.84,135.19,45.63,57.53,60.95,3.46,0.147920609,7.797586495,5.704136164472,0.96836065125,2.14,27.331985807,28.5114069678,326732184.41,38.6019596265,53251419.17,21.659220978076,2025-03-31,360000000.0,68423324.0,9720000000.0,1847429748.0,电子化学品,2025-01-22
688543,国科军工,44.63,-0.76,-0.34,36284.0,162710959.0,2.27,3.14,0.72,44.9,45.51,44.49,44.97,-0.07,0.02,-3.27,8.62,81.86,48.31,47.28,4.35,0.136295133,10.271469326,7.691630615203,1.597112443517,1.36,36.753235878,25.6962232215,124509750.82,-32.1083051466,28691292.33,-12.959698817792,2025-03-31,210508561.0,115650088.0,9394997077.0,5161463427.0,航天航空,2023-06-21
688539,高华科技,25.9,-0.04,-0.01,14647.0,37976637.0,3.09,1.4,0.81,25.78,26.43,25.63,25.91,-0.15,-0.04,-9.98,1.93,317.53,118.43,86.53,2.79,0.020391963,9.286548433,6.989442720417,1.355410985747,0.22,42.0382648733,9.9310344808,65222251.21,-13.0508634583,3791273.85,-79.812881473473,2025-03-31,185920000.0,104720000.0,4815328000.0,2712248000.0,电子元件,2023-04-18
688538,和辉光电-U,2.38,0.0,0.0,337374.0,80333097.0,1.26,0.59,0.67,2.38,2.39,2.36,2.38,0.0,-0.42,3.93,2.59,-16.21,-13.81,-13.07,3.46,-0.03669529,0.688731035,0.418516996222,-0.72678408826,-5.19,-13.1640772493,65.7184969653,1207854653.38,7.4532672166,-507569396.31,20.87945986719,2025-03-31,13832003883.0,5752235725.0,32920169242.0,13690321026.0,光学光电子,2021-05-28
688536,思瑞浦,153.58,-3.69,-5.88,23412.0,362211430.0,3.6,1.77,0.67,157.0,158.45,152.71,159.46,0.26,0.34,16.45,66.03,327.14,-153.71,-103.26,3.85,0.117366425,39.884394873,34.652483185779,4.55443834405,0.29,46.4286439736,13.8783028541,421794369.66,110.8848383346,15562957.41,131.652846665085,2025-03-31,132601444.0,132601444.0,20364929770.0,20364929770.0,半导体,2020-09-21
688535,华海诚科,70.59,-0.3,-0.21,14160.0,100182505.0,1.81,2.7,1.01,70.96,71.48,70.2,70.8,-0.04,-0.01,-18.2,-5.06,197.55,165.11,142.18,5.46,0.089332023,12.938293495,10.027575289957,1.778553507302,0.7,24.9227481391,24.6536800005,83874474.65,15.8445543204,7208777.38,-43.556644791705,2025-03-31,80696453.0,52455548.0,5696362617.0,3702837133.0,半导体,2023-04-04
688533,上声电子,24.99,-0.44,-0.11,10053.0,25087379.0,0.96,0.62,0.74,24.97,25.08,24.84,25.1,0.0,0.08,-27.52,-28.23,37.23,19.95,17.3,2.67,0.167798189,9.353139419,5.199520931137,2.823130671576,1.68,20.6211877677,49.0477015595,636072724.12,6.4021885402,27325457.18,-53.27021466384,2025-03-31,162847152.0,162847152.0,4069550328.0,4069550328.0,汽车零部件,2021-04-19
688531,日联科技,71.6,0.22,0.16,15870.0,113320451.0,2.38,2.14,0.75,70.99,72.25,70.55,71.44,0.03,0.03,24.26,50.33,58.02,56.62,57.21,2.51,0.308533361,28.5703847,26.241490272943,1.918427995274,1.07,44.7272287517,11.1935448287,199506647.54,33.1889545745,35328431.69,4.450566485166,2025-03-31,114504414.0,74069859.0,8198516042.0,5303401904.0,专用设备,2023-03-31
688530,欧莱新材,15.41,-0.19,-0.03,21315.0,32727550.0,1.81,3.14,1.36,15.44,15.5,15.22,15.44,0.0,0.0,-19.4,-16.79,-501.21,150.96,87.55,2.92,-0.007686386,5.280343588,3.325893541299,0.870116031619,-0.14,14.4780722803,25.6710250571,87320620.42,-21.626552625,-1230166.3,-111.603935180118,2025-03-31,160044824.0,67778204.0,2466290738.0,1044462124.0,半导体,2024-05-09
688529,豪森智能,16.45,-0.3,-0.05,13187.0,21618736.0,1.21,0.78,0.71,16.42,16.5,16.3,16.5,0.12,0.18,-15.99,4.84,-21.92,-21.73,-31.47,1.39,-0.18764106,11.855117141,10.025038455409,0.786348713005,-1.58,18.783583849,70.971300243,505853626.89,15.0346731575,-31556714.02,-502.967730934814,2025-03-31,168175953.0,168175953.0,2766494427.0,2766494427.0,专用设备,2020-11-09
688528,秦川物联,9.75,1.67,0.16,10482.0,10121119.0,3.23,0.62,1.16,9.61,9.78,9.47,9.59,-0.2,-0.2,-1.52,11.43,-13.72,-18.42,-25.11,3.18,-0.177652325,3.069145946,2.697600345714,-0.25168210619,-5.63,12.6068174138,42.1974619018,56208288.4,-44.5623351836,-29845590.65,-386.573366202076,2025-03-31,168000000.0,168000000.0,1638000000.0,1638000000.0,仪器仪表,2020-07-01
688526,科前生物,17.0,-1.45,-0.25,19370.0,32978994.0,2.43,0.42,0.52,17.18,17.32,16.9,17.25,0.06,-0.06,12.73,18.96,18.3,19.65,20.72,1.95,0.232204162,8.717534195,2.445961503613,4.774398291057,2.7,65.8762076621,12.3818850599,245188828.52,19.6456045225,108236874.48,24.084449234841,2025-03-31,466128056.0,466128056.0,7924176952.0,7924176952.0,农药兽药,2020-09-22
688525,佰维存储,61.96,0.47,0.29,90245.0,557571855.0,3.89,2.84,1.09,61.56,62.98,60.58,61.67,-0.05,-0.06,-19.52,-0.02,-36.18,-140.22,177.26,6.86,-0.42816432,9.026106141,9.099804018455,-1.122656494135,-8.39,1.9864816494,75.415691113,1543333997.02,-10.6164603827,-197497483.3,-217.86510298193,2025-03-31,461265626.0,317304342.0,28580018187.0,19660177030.0,半导体,2022-12-30
688523,航天环宇,20.27,-0.49,-0.1,47874.0,98653087.0,4.57,4.96,1.25,20.55,21.15,20.22,20.37,-0.15,-0.15,-2.22,1.35,207.36,76.75,81.2,5.02,0.024438109,4.034585437,1.970909534384,0.985319040307,0.61,46.1807296454,28.773576088,61312025.14,40.6059168616,9943377.82,145.342798571741,2025-03-31,406880000.0,96515937.0,8247457600.0,1956378043.0,航天航空,2023-06-02
688522,DR纳睿雷,50.46,-0.65,-0.33,18761.0,95180087.0,2.97,1.55,0.87,51.1,51.8,50.29,50.79,0.0,0.1,2.48,25.55,176.42,162.57,199.56,6.84,0.071504623,7.377417453,5.477837470092,0.814377222949,0.96,75.5668369412,8.6189657401,58190391.01,84.8031066292,21665586.48,412.074605773202,2025-03-31,302995606.0,121009841.0,15289158279.0,6106156577.0,计算机设备,2023-03-01
